grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
DD-83,21,25,474.66,46.7,12,9,18302,7293
DE-83,29,51,561.85,22.65,15,14,21775,7294
DF-83,7,14,161.66,19.48,5,2,7341,7295
DG-83,8,13,270.3,26.28,4,4,11107,7296
DH-83,54,73,6013.9,639.65,38,14,79963,7297
DI-83,24,34,811.52,63.58,12,10,31051,7298
DJ-83,6,8,160.29,33.45,2,4,5413,7299
DK-83,10,16,304.78,43.24,5,5,10771,7300
DL-83,3,3,135.9,0,2,1,5593,7301
DM-83,6,8,356.34,24.34,3,3,10506,7302
DN-83,1,1,13,1.2,1,0,810,7303
DO-83,14,18,559.61,33.29,5,7,16975,7304
DP-83,2,7,125.24,16.14,1,1,6232,7305
DT-83,2,2,80.1,27,1,0,39,7307
DU-83,1,1,60.8,40,1,0,26,7308
DV-83,2,2,79.27,13.16,1,0,459,7309
DW-83,3,5,42.06,3.16,1,2,3344,7310
DX-83,5,6,102.5,17.5,1,3,380,7311
DY-83,17,28,1085.64,109.3,12,3,1662,7312
DZ-83,1,2,67.3,2,1,0,20,7313
EA-83,3,3,189.94,43.54,3,0,924,7314
EC-83,5,6,402.8,120.3,5,0,728,7316
ED-83,5,6,325.9,36.85,2,2,9374,7317
EE-83,1,2,100.37,20.07,1,0,3131,7318
EF-83,1,1,72.35,12.05,1,0,53,7319
EG-83,6,7,386.8,0,4,1,326,7320
EH-83,2,2,214.65,21.55,1,1,4474,7321
EI-83,4,4,445.35,46.65,3,1,998,7322
EJ-83,1,3,48.8,0,0,1,50,7323
EK-83,1,1,120.3,0,1,0,62,7324
EL-83,3,3,128.4,0,0,1,123,7325
EN-83,1,1,32.3,0,0,1,625,7327
EO-83,2,2,109.75,17.65,1,0,50,7328
EP-83,2,2,3.6,0,0,1,58,7329
FC-83,2,5,174.65,24.05,2,0,71,7337
FE-83,4,8,318.4,16.7,2,1,2321,7339
FF-83,1,1,102.31,0.01,1,0,24,7340
FG-83,2,2,260.1,24.5,2,0,1747,7341
FP-83,1,1,0.3,0,0,0,303,7350
FQ-83,2,2,296.3,19.7,2,0,53,7351
GA-83,3,3,206.44,20,1,1,255,7360
GJ-83,1,1,200.3,0,1,0,823,7368
GR-83,2,2,182.25,16,1,1,83,7371
GV-83,2,2,280.6,0,2,0,2781,7372
HK-83,1,1,205.84,0,1,0,70,7380
HL-83,2,7,234.09,32.45,1,1,1825,7381
HQ-83,1,1,0.3,0,0,0,378,7383
HS-83,1,1,175.3,0,0,0,157,7384
HW-83,2,2,453.65,38.05,2,0,39,7385
IA-83,4,4,318.2,0,2,2,500,7386
B-82,1,1,194.8,0,0,1,45,7391
C-82,3,3,200.55,42.15,3,0,61,7392
E-82,5,6,680.4,93.75,3,0,321,7394
I-82,1,2,0.3,0,0,1,35,7397
K-82,4,8,639.25,189.05,2,2,154,7399
S-82,1,1,9.3,0,0,1,684,7401
W-82,4,4,540.78,36,2,1,180,7403
Y-82,2,2,121.6,15,1,1,371,7405
AA-82,1,1,173.59,0,1,0,165,7407
AF-82,1,1,176.55,10,1,0,143,7412
AI-82,1,1,100.3,0,0,1,64,7415
AK-82,3,3,231.1,15,2,0,148,7417
AL-82,1,1,109.85,21.97,1,0,2551,7418
AM-82,1,1,156.35,26.05,1,0,29,7419
AO-82,1,1,100.3,0,1,0,42,7421
AS-82,1,1,92.15,15.35,1,0,19,7425
AT-82,2,2,41.44,0,0,0,49,7426
AU-82,1,1,118.3,12,1,0,36,7427
AV-82,4,2,110.41,17.71,2,2,577,7428
AW-82,3,4,283.95,156.05,3,0,1803,7429
AX-82,2,4,330.6,0,1,1,83,7430
AZ-82,2,2,16.55,2.45,1,1,545,7432
BB-82,1,1,115.3,0,1,0,207,7434
BF-82,1,1,97.3,0,0,1,567,7438
BG-82,1,1,90.35,15.05,1,0,55,7439
BI-82,1,1,15,2.7,1,0,907,7441
BJ-82,1,2,75.3,5,1,0,20,7442
BN-82,1,1,15.96,2.66,1,0,1009,7443
BO-82,6,10,107.27,12.47,5,1,7833,7444
BP-82,2,6,26.26,2.16,1,1,1779,7445
BQ-82,3,18,4.3,0,0,2,107,7446
BR-82,9,12,601.25,63.76,8,1,852,7447
BS-82,7,16,412.26,32.15,4,2,3253,7448
BT-82,20,40,906.96,69.46,11,5,3898,7449
BU-82,10,14,403.55,36.2,3,5,7541,7450
BV-82,3,3,71.4,0,1,0,878,7451
BW-82,2,2,25.92,4.32,2,0,1417,7452
BX-82,2,2,42.36,1.76,1,1,2265,7453
BY-82,24,30,309.85,38.15,17,7,11130,7454
BZ-82,10,10,316.66,43.62,8,2,10282,7455
CA-82,7,11,224.56,61.46,6,1,4670,7456
CB-82,26,40,604.04,56.8,11,11,15566,7457
CC-82,23,39,583.74,108.3,11,10,13021,7458
CD-82,25,29,1078.24,128.99,16,8,7865,7459
CE-82,49,63,1882.5,235.55,33,15,22474,7460
CF-82,25,51,360.3,38.26,17,8,20343,7461
CG-82,54,82,621.8,57.1,33,21,33699,7462
CH-82,1228,2107,24941.8,2795.95,739,477,1141404,7463
CI-82,796454,1306590,10882453.98,1118427.55,488180,305181,632001088,7464
CJ-82,348680,578312,4764214.42,443461.66,195835,151158,282861434,7465
CK-82,121642,202875,1706299.41,178700.11,75778,45449,100408877,7466
CL-82,31138,51408,420410.22,38263.17,17344,13605,25596235,7467
CM-82,73472,122326,993251.87,86452.8,40127,32921,58122841,7468
CN-82,76854,127385,974434.95,63861.89,31903,44304,57894170,7469
CO-82,84556,139982,1080257.07,72306.09,36223,47733,62875439,7470
CP-82,15129,25801,223288.1,17870.48,7366,7623,12587802,7471
CQ-82,1765,2967,71067.05,8711.62,1208,534,2397676,7472
CR-82,1796,2918,77008,8944.59,1134,632,2053467,7473
CS-82,31,58,520.1,67.64,21,9,24964,7474
CT-82,5,5,46.98,5.48,3,2,4632,7475
CU-82,4,4,63.2,3,1,2,3661,7476
CW-82,4,5,97.75,16.01,4,0,4899,7478
CX-82,3,8,110.78,16.84,2,1,6611,7479
CY-82,13,20,133.82,13.92,7,6,6466,7480
CZ-82,4,5,97.57,15.33,4,0,3795,7481
DA-82,8,10,163.92,21.94,7,1,9060,7482
DB-82,3,4,73.1,9.16,3,0,3823,7483
DC-82,1,1,11,2.2,1,0,506,7484
DD-82,7,9,127.36,14.22,4,3,5579,7485
DE-82,2,2,28.6,1,1,1,1319,7486
DH-82,37,47,3709.46,325.19,23,12,75311,7489
DI-82,7,11,130.57,17.97,4,3,3108,7490
DJ-82,1,1,32.34,0,0,1,1381,7491
DK-82,4,4,189.57,27.79,3,1,7143,7492
DL-82,1,1,17.16,2.86,1,0,906,7493
DM-82,10,14,204.12,17.5,2,8,7826,7494
DO-82,15,20,195.15,22.65,10,5,10145,7495
DU-82,3,3,141.4,5.5,2,0,45,7497
DV-82,4,4,246.44,24.2,3,1,672,7498
DW-82,1,4,3.3,0,0,1,3598,7499
DX-82,2,3,72.65,12.05,1,1,66,7500
DY-82,2,3,108.96,19.36,2,0,910,7501
EA-82,1,1,70.3,0,1,0,27,7503
EB-82,1,1,100.59,30,1,0,79,7504
EC-82,20,25,1382.07,149.66,13,7,10025,7505
ED-82,5,6,347.66,37.35,4,1,7916,7506
EE-82,3,3,149.95,15.05,2,1,1010,7507
EF-82,2,2,20.1,0,0,1,2551,7508
EG-82,2,7,282.68,45,2,0,4394,7509
EH-82,15,18,1238.4,154.28,14,1,10817,7510
EJ-82,2,6,112.26,14.16,1,1,1202,7512
EN-82,1,1,73,6.7,1,0,47,7516
EP-82,1,2,120.35,20.05,1,0,25,7518
EV-82,1,1,108.35,18.05,1,0,24,7524
FE-82,3,3,283.9,5,1,1,353,7531
FF-82,3,3,115.51,0,1,0,104,7532
FH-82,2,3,288.26,34.66,2,0,2486,7534
FI-82,1,1,3.8,0,0,0,9,7535
FJ-82,3,4,189.59,18.15,1,2,1891,7536
FL-82,3,4,405.93,55.99,3,0,1717,7538
FM-82,1,1,96.35,16.05,1,0,608,7539
FN-82,2,2,175.6,10,1,0,837,7540
FO-82,1,2,228.96,38.16,1,0,490,7541
FP-82,12,15,967.21,47.71,6,4,632,7542
FQ-82,12,56,277.06,5.96,5,7,11529,7543
FR-82,1,2,132.3,15,1,0,34,7544
FY-82,3,3,508.44,185,2,1,4858,7549
FZ-82,2,2,151.59,23.49,1,1,3231,7550
GA-82,1,1,96.35,16.05,1,0,27,7551
GD-82,1,1,120.3,0,1,0,19,7553
HH-82,1,1,251.8,30,1,0,11121,7570
HN-82,1,1,165.3,15,1,0,19,7574
A-81,9,15,1847.95,162.46,9,0,555,7579
C-81,1,1,242.3,30,1,0,115,7580
P-81,2,4,396.55,57.95,2,0,494,7583
S-81,12,20,159.76,19.16,10,2,9696,7584
Y-81,2,2,172.65,39.05,1,0,75,7588
AB-81,1,1,150.3,0,1,0,33,7591
AE-81,1,1,100.3,0,1,0,42,7594
AK-81,3,3,372.55,43.55,3,0,1135,7599
AL-81,1,2,100.8,0,1,0,14,7600
AN-81,5,6,487.72,48.17,4,1,533,7602
AP-81,2,2,109.9,1,2,0,89,7604
AR-81,2,3,134.95,19.1,1,0,109,7606
AT-81,2,2,33.6,2.5,1,1,1775,7608
AU-81,3,3,292.95,14.05,2,0,68,7609
AV-81,6,7,361.3,58.5,3,1,555,7610
BA-81,1,2,69.95,11.65,1,0,2211,7614
BC-81,3,3,113.9,0,0,2,99,7616
BD-81,1,1,5.8,0,0,1,189,7617
BE-81,2,3,171.65,28.55,2,0,667,7618
BI-81,2,2,136.6,0,1,1,85,7622
BJ-81,2,4,164.75,22.4,2,0,131,7623
BM-81,1,1,7.3,0,0,1,321,7626
BN-81,1,2,85.55,14.25,1,0,72,7627
BO-81,1,1,7.3,1,1,0,198,7628
BP-81,3,6,60.56,6.66,2,1,3847,7629
BQ-81,2,2,28.46,2.86,1,1,2251,7630
BR-81,11,22,664.67,18.1,7,2,9638,7631
BS-81,26,41,1285.37,93.33,17,7,8185,7632
BT-81,6,14,324.5,38.2,4,1,1567,7633
BU-81,2,2,198.7,35.6,2,0,76,7634
BV-81,4,4,205.26,10.56,3,1,1074,7635
BW-81,5,5,62.56,7.06,4,1,3537,7636
BX-81,4,7,83.53,13.82,2,0,2872,7637
BY-81,9,9,314.31,94.61,5,4,3223,7638
BZ-81,4,4,115.16,16.42,2,2,4533,7639
CA-81,13,15,230.26,35.36,10,3,8095,7640
CB-81,22,28,551.95,60.31,10,8,8172,7641
CC-81,30,38,965.23,73.19,17,11,19390,7642
CD-81,13,20,216.31,21.87,8,5,12437,7643
CE-81,30,46,1139.77,92.8,19,10,13812,7644
CF-81,26,33,968.25,94.78,20,3,12394,7645
CG-81,41,55,511.88,45.08,21,20,27927,7646
CH-81,51,66,739.2,93.28,36,15,40753,7647
CI-81,154232,258328,2302918.98,262218.78,101665,52106,143690241,7648
CJ-81,470870,789178,6902982.29,731682.2,293616,175445,410746219,7649
CK-81,239170,398083,3256697.56,319604,141920,96239,188733092,7650
CL-81,128514,218921,1804085.21,180123.46,78966,48975,107865766,7651
CM-81,61289,102677,788473.56,61990.43,30702,30178,45922806,7652
CN-81,29289,48661,429913.83,41767.25,16717,12402,25078908,7653
CO-81,74522,124697,981214.72,65422.72,31538,42418,56717991,7654
CP-81,16250,27012,275504.68,21414.95,7323,8746,13512889,7655
CQ-81,1803,2909,91683.96,11402.44,1173,602,2228696,7656
CR-81,847,1358,17009.84,1186.82,330,494,812282,7657
CS-81,74,133,1539.78,142.89,41,32,162060,7658
CT-81,30,40,829.13,94.97,15,15,38163,7659
CU-81,9,32,174.32,13.12,6,3,9085,7660
CV-81,1,1,7.56,1.26,1,0,322,7661
CX-81,5,5,46.26,4.26,3,2,2481,7662
CY-81,2,3,95.48,18.34,2,0,2964,7663
CZ-81,11,19,450.43,57.63,8,3,20319,7664
DA-81,10,10,112.38,11.88,6,4,6233,7665
DB-81,1,1,39.34,5,1,0,1269,7666
DC-81,3,5,97.02,14.58,2,1,3519,7667
DE-81,3,3,21.4,2,2,1,868,7668
DG-81,41,55,3674.62,436.56,22,16,59334,7669
DI-81,2,4,40.16,4.06,1,1,1030,7670
DJ-81,14,21,225.02,26.28,8,6,12275,7671
DK-81,2,4,85.1,0,0,2,2590,7672
DM-81,3,3,23.48,0,0,3,88,7673
DT-81,1,1,102.36,17.06,1,0,6,7676
DW-81,3,7,189.45,30.05,2,1,1820,7679
DZ-81,1,1,67.55,11.25,1,0,58,7682
EB-81,5,5,437.6,45.85,4,1,886,7684
EC-81,4,6,116.9,25.7,3,0,454,7685
EE-81,6,11,536.94,78.3,5,1,1956,7687
EF-81,3,3,88.4,28,1,0,43,7688
EG-81,2,2,233.13,42.95,2,0,78,7689
EH-81,9,9,405.61,59.91,4,3,724,7690
EI-81,10,11,543.1,65.1,6,2,427,7691
EK-81,20,23,960.84,103.3,9,8,6086,7693
EL-81,3,6,265.75,28.85,3,0,705,7694
EN-81,1,1,0.81,0,0,1,240,7696
EO-81,2,3,215.85,49.75,2,0,9498,7697
ET-81,1,1,155.3,20,1,0,28,7702
EW-81,1,2,104.3,0,1,0,34,7705
FH-81,2,2,0,0,0,1,334,7714
FJ-81,1,1,0.3,0,0,0,416,7715
FK-81,3,6,374.9,20,1,1,1638,7716
FM-81,1,2,187.61,31.27,1,0,2503,7718
FN-81,1,1,175.3,25,1,0,59,7719
FU-81,1,4,50.34,8,1,0,1791,7726
FZ-81,1,1,175.3,0,0,1,32,7728
GG-81,1,1,231.8,25,1,0,34,7733
GH-81,2,2,152.8,96.7,1,1,112,7734
GY-81,1,1,100.3,10,1,0,43,7746
HB-81,1,1,38.8,0,0,1,1425,7747
HT-81,1,1,204.35,34.05,1,0,17,7757
HV-81,1,3,5.85,0,0,1,4123,7759
P-80,5,9,298.9,4.75,2,1,1261,7768
Z-80,1,1,15.3,0,1,0,38,7774
AF-80,1,1,110.3,0,1,0,29,7780
AL-80,1,2,117.96,19.66,1,0,649,7783
AR-80,7,7,300.64,0,1,3,428,7788
AS-80,1,1,11.3,0,0,1,833,7789
AT-80,2,4,200.6,10,1,1,317,7790
AU-80,5,6,536.55,169.5,5,0,194,7791
AW-80,3,4,474.2,62.3,3,0,89,7793
AX-80,1,1,160.5,0.2,1,0,34,7794
AY-80,1,3,191.04,22.2,1,0,1154,7795
BA-80,1,3,1.3,0,0,1,29477,7797
BC-80,1,3,85.3,0,1,0,79,7799
BE-80,1,2,100.8,0,1,0,5991,7801
BF-80,2,2,125.8,16.2,2,0,40,7802
BG-80,1,1,70.8,5,1,0,37,7803
BH-80,2,2,205.6,0,0,2,1068,7804
BI-80,1,1,72.35,12.05,1,0,19,7805
BJ-80,3,3,261.57,14.17,2,0,875,7806
BK-80,4,5,321.7,35.25,3,0,1724,7807
BL-80,5,5,301.51,75,3,1,271,7808
BM-80,17,21,1028.29,97.09,8,7,11747,7809
BN-80,15,15,652.92,40.42,11,3,6201,7810
BO-80,1,1,18.3,1.5,1,0,926,7811
BP-80,10,17,775.81,138.52,6,4,8536,7812
BQ-80,54,72,3793.73,480.57,37,12,9455,7813
BR-80,48,94,2797.49,241.4,30,11,16541,7814
BT-80,2,3,20.1,3,2,0,869,7816
BU-80,1,1,6.3,1,1,0,233,7817
BV-80,4,4,49,5.3,2,2,3020,7818
BW-80,3,3,49.05,7.15,2,1,3133,7819
BX-80,3,3,77.66,3.22,3,0,2730,7820
BY-80,6,7,518.24,63.9,4,2,4590,7821
BZ-80,4,6,58.78,8.58,3,1,3619,7822
CA-80,11,26,170.77,9.72,5,6,10359,7823
CB-80,4,5,109.64,16.44,3,1,1789,7824
CC-80,13,17,682.36,66.22,10,3,5895,7825
CD-80,15,26,451.91,39.12,8,6,8868,7826
CE-80,29,40,1040.56,78.57,18,10,14071,7827
CF-80,61,82,4555.18,519.75,38,14,20038,7828
CG-80,19,25,347.47,40.77,13,5,11700,7829
CH-80,9,14,170.07,17.83,6,3,8994,7830
CI-80,245,414,6830.58,751.99,134,104,310239,7831
CJ-80,164184,274239,2735941.72,315918.74,115961,47687,163964226,7832
CK-80,87409,147738,1300367.26,138529.51,56592,30476,78025530,7833
CL-80,66759,114427,903604.26,90374.7,40101,26373,53134953,7834
CM-80,41373,70716,587787.21,52303.69,22262,18822,36387592,7835
CN-80,66592,109752,929825.15,75773.46,33333,32714,53768672,7836
CO-80,79925,131945,1115133.14,89808.92,39188,40103,66385156,7837
CP-80,5167,8822,85321.41,6745.54,2345,2763,4300156,7838
CQ-80,4311,7002,68563.6,4267.77,1755,2488,4098175,7839
CR-80,1239,2076,19351.93,1012.18,399,802,1176812,7840
CS-80,1057,1780,20967.43,1420.81,366,670,1146411,7841
CT-80,254,403,5732.47,502.47,100,149,419450,7842
CU-80,29,31,500.81,52.57,16,13,25879,7843
CV-80,9,15,192.3,18.1,5,4,9696,7844
CW-80,2,2,70.37,11.73,2,0,3087,7845
CX-80,13,19,258.01,9.61,5,8,12313,7846
CY-80,12,26,482.09,76.91,7,5,20346,7847
CZ-80,4,5,70.71,6.47,1,3,3808,7848
DA-80,1,2,23.8,1.5,1,0,1367,7849
DB-80,10,14,178.13,16.09,4,6,8862,7850
DC-80,21,43,309.85,13.01,9,10,14256,7851
DD-80,4,9,104.5,5.26,1,2,4490,7852
DE-80,1,1,35.49,8.19,1,0,1059,7853
DF-80,14,19,1198.34,173.74,8,3,17428,7854
DG-80,41,47,1924.86,217.97,18,22,38738,7855
DK-80,4,4,78.12,9.42,2,2,4987,7856
DL-80,9,13,292.54,19.26,4,5,13921,7857
DM-80,2,2,62.76,1.66,1,1,464,7858
DN-80,2,3,24.6,0,0,2,1161,7859
DT-80,5,7,147.37,5.87,3,1,3446,7862
DW-80,4,4,118.3,10,1,1,162,7865
DX-80,2,2,174.6,19,2,0,54,7866
DY-80,1,1,63.36,10.56,1,0,2420,7867
EB-80,1,1,120.3,0,0,1,79,7870
ED-80,1,1,39.95,6.65,1,0,44,7872
EF-80,2,2,114.1,0,1,0,35,7874
EH-80,1,2,16.8,0,1,0,802,7876
EI-80,1,1,96.35,16.05,1,0,51,7877
EJ-80,2,6,75.6,0,2,0,75,7878
EK-80,1,1,0.3,0,0,0,1217,7879
EM-80,2,2,91.15,17.55,1,0,104,7881
EO-80,1,1,165.34,4,1,0,3332,7883
EQ-80,1,1,120.3,0,1,0,32,7885
FG-80,1,2,84.34,0,0,1,3401,7896
FH-80,4,6,449,26.05,2,2,1643,7897
FJ-80,1,1,115.3,5,1,0,34,7899
FM-80,1,1,156.96,26.16,1,0,2600,7902
FO-80,1,1,162.35,27.05,1,0,17,7904
FP-80,2,2,160.65,10.05,2,0,85,7905
FS-80,1,1,101.3,1,1,0,28,7906
GA-80,1,0,159.8,0,0,1,4,7909
GT-80,3,3,681.99,92.59,3,0,3721,7921
GU-80,1,1,6.8,0,0,1,79,7922
GY-80,2,2,150.6,10,1,0,333,7926
HB-80,1,1,25.3,0,1,0,205,7928
HC-80,1,1,190.8,10,1,0,3226,7929
HE-80,1,2,120.35,20.05,1,0,127,7931
HL-80,1,3,210.3,0,1,0,158,7933
HP-80,2,2,375.1,0,1,0,120,7936
HW-80,1,1,286.3,25,1,0,129,7938
HY-80,1,1,30.31,0.01,1,0,56,7940
HZ-80,4,4,256.2,0,0,0,212,7941
A-79,3,4,430.77,255.71,2,1,33,7943
G-79,2,2,338.85,0,0,2,70,7946
Q-79,1,1,163.8,160,1,0,11,7948
S-79,2,4,172.68,3.58,2,0,1220,7950
AB-79,1,6,21.96,3.66,1,0,846,7954
AD-79,1,1,190.3,5,1,0,31,7956
AF-79,1,1,130.6,26.1,1,0,67,7958
AL-79,5,6,614.13,48.88,5,0,275,7961
AN-79,1,1,50.3,10,1,0,109,7963
AT-79,3,5,209.6,4.7,2,1,369,7967
AU-79,8,8,887.04,107.64,7,1,883,7968
AV-79,3,4,293.7,43.05,3,0,182,7969
AW-79,1,1,100.3,0,1,0,34,7970
AX-79,1,1,254.14,50.8,1,0,91,7971
AZ-79,1,1,65,12.2,1,0,6,7973
BC-79,2,2,6.6,0,0,2,10,7976
BD-79,2,3,158.52,6.2,2,0,204,7977
BE-79,1,1,70.3,0,1,0,126,7978
BG-79,3,3,158.9,78,3,0,2209,7980
BH-79,1,1,60.3,0,1,0,34,7981
BI-79,1,1,28.8,25,1,0,4,7982
BJ-79,2,2,160.9,19.8,2,0,64,7983
BK-79,4,5,287.55,18.05,1,2,558,7984
BL-79,9,14,751.5,42,6,3,6729,7985
BM-79,44,67,3290.2,407.1,30,10,3734,7986
BO-79,2,2,36.11,0,0,1,1520,7988
BP-79,7,23,379.85,28.25,6,0,4279,7989
BQ-79,7,8,191.6,4.5,2,4,3607,7990
BR-79,64,113,3840.11,385.26,41,16,24844,7991
BS-79,18,33,939.25,149.34,12,4,4982,7992
BT-79,6,15,275.5,9.66,4,2,6164,7993
BU-79,7,21,68.22,6.12,5,2,2840,7994
BV-79,2,3,28.1,1,1,1,2126,7995
BW-79,1,2,15.38,3.08,1,0,650,7996
BX-79,4,6,57.06,4.86,2,2,2673,7997
BY-79,1,1,71.3,0,1,0,785,7998
BZ-79,4,7,53.09,7.39,4,0,3092,7999
CA-79,1,1,11.76,1.96,1,0,456,8000
CB-79,3,7,142.6,9.2,2,1,2419,8001
CC-79,4,4,167.36,5.16,3,1,2390,8002
CD-79,13,25,344.58,105.1,9,4,4479,8003
CE-79,15,18,487.67,98.67,8,7,9302,8004
CF-79,37,66,1564.43,246.5,21,10,9269,8005
CG-79,17,30,752.82,30.12,14,2,6573,8006
CH-79,9,15,169.98,19.74,4,4,5078,8007
CI-79,22,34,323.11,28.51,13,9,20247,8008
CJ-79,1074,1855,19757.27,1836.57,539,522,1006711,8009
CK-79,124434,209849,1949394.47,220776.61,84023,39980,113892877,8010
CL-79,45351,78513,563810.1,40956.82,20316,24677,34263472,8011
CM-79,46529,78179,574148.49,41076.17,20992,25151,35230419,8012
CN-79,36679,60116,489085.5,38280.58,17919,18471,28919312,8013
CO-79,26752,42567,372161.57,26578.95,12317,14161,21185769,8014
CP-79,5116,7527,80908.4,5121.87,1848,3046,4509987,8015
CQ-79,5058,8091,71557.07,3273.02,1523,3436,4198807,8016
CR-79,1521,2529,22686.19,964.68,456,1038,1628357,8017
CS-79,199,308,5144.43,419.52,88,104,330295,8018
CT-79,645,1012,10088.69,533.35,203,427,503058,8019
CU-79,306,507,5850.82,460.17,114,181,268399,8020
CV-79,166,246,4237.87,420.33,65,97,202036,8021
CW-79,29,56,709.61,34.76,14,15,32933,8022
CX-79,21,37,472.56,23.14,3,18,22061,8023
CY-79,19,20,398.59,32.47,6,12,16837,8024
CZ-79,1,1,8.3,0,0,1,567,8025
DA-79,6,15,69.02,3.22,2,4,3844,8026
DB-79,38,56,578.24,32.66,9,24,29393,8027
DC-79,47,70,1002.39,54.51,11,33,46758,8028
DD-79,13,18,208.12,17.22,5,7,8454,8029
DE-79,1,3,41.34,0,0,1,2563,8030
DF-79,100,146,6837.76,597.72,47,44,199534,8031
DG-79,8,15,428.6,63.42,7,1,18548,8032
DH-79,6,11,124.66,12.36,3,3,5310,8033
DJ-79,8,8,214.46,17.02,4,3,7251,8035
DK-79,15,21,290.21,38.63,5,10,98748,8036
DL-79,2,2,71.74,8.6,1,1,3857,8037
DM-79,3,5,118.3,3.86,2,1,3697,8038
DS-79,7,7,231.4,6,3,4,2912,8040
DU-79,2,2,34.36,3.76,1,1,1535,8042
EC-79,2,2,98.45,15.85,1,1,52,8049
ED-79,1,1,120.05,20,1,0,56,8050
EE-79,2,2,199.6,14.7,2,0,70,8051
EF-79,1,1,164.18,32.84,1,0,484,8052
EG-79,2,2,96.11,2,1,0,1151,8053
EI-79,3,3,198.9,12,2,1,91,8055
EO-79,3,4,178.4,10,1,2,2121,8059
EP-79,1,1,18.8,15,1,0,7,8060
ER-79,1,1,125.35,25.05,1,0,157,8062
ES-79,2,4,235.98,0,2,0,140,8063
FE-79,1,1,3.8,0,0,0,30,8073
FF-79,4,4,255.95,15,2,1,108,8074
FG-79,2,5,148.8,25.7,2,0,1224,8075
FH-79,3,7,81.9,10,1,2,1271,8076
FI-79,1,1,7.56,1.26,1,0,226,8077
FK-79,1,3,129.6,0,1,0,70,8079
FL-79,1,1,146.8,0,0,1,54,8080
FM-79,3,4,180.9,8,1,1,428,8081
FN-79,14,14,1497.91,154.41,9,3,2937,8082
FQ-79,1,1,12.36,2.06,1,0,723,8084
FT-79,1,3,19.3,0,0,1,1817,8087
GO-79,1,1,236.82,0,1,0,218,8096
GP-79,1,1,210.95,35.15,1,0,38,8097
GT-79,2,2,172.94,35.34,2,0,7171,8100
GU-79,1,1,42.3,0,1,0,1166,8101
HJ-79,2,3,321.74,205.64,2,0,3164,8113
HK-79,3,4,406.4,0,2,0,681,8114
HN-79,1,1,224.75,37.45,1,0,46,8116
HO-79,8,10,1169.3,146.4,6,1,633,8117
HQ-79,1,1,270.3,20,1,0,29,8118
HY-79,2,3,266.64,0,2,0,90,8124
HZ-79,6,9,1240.85,74.05,5,1,229,8125
IE-79,1,2,215.3,0,0,1,283,8129
G-78,1,0,300.3,0,0,0,109,8134
L-78,2,3,323.6,11,2,0,3088,8135
N-78,1,1,163.09,15,1,0,109,8136
O-78,1,1,130.3,0,1,0,31,8137
U-78,1,1,169.6,5,1,0,37,8139
X-78,1,1,207.05,20,1,0,61,8141
AA-78,2,2,161.1,0,1,1,143,8142
AB-78,1,1,10.3,0,0,1,619,8143
AE-78,1,1,184.3,20,1,0,50,8146
AF-78,1,1,194.84,38.95,1,0,84,8147
AH-78,1,1,137.85,27.55,1,0,32,8149
AM-78,1,1,197.05,0,1,0,166,8154
AS-78,2,2,253.6,3,2,0,72,8159
AT-78,2,1,190.6,10,2,0,182,8160
AU-78,12,12,774.5,48,7,1,868,8161
AV-78,6,6,432.8,0,4,2,330,8162
AX-78,1,2,254,10.7,1,0,39,8164
BB-78,1,1,15,2.7,1,0,968,8168
BE-78,2,2,155.15,19.55,2,0,73,8171
BI-78,5,5,378.2,37.7,4,1,2276,8175
BJ-78,4,4,160.2,10,1,3,2023,8176
BK-78,8,14,297.97,11.05,3,4,3393,8177
BL-78,4,4,276.86,39.91,3,0,326,8178
BM-78,2,2,105.6,37,2,0,60,8179
BN-78,1,1,94.3,30,1,0,1505,8180
BO-78,1,5,22.56,3.76,1,0,1647,8181
BQ-78,4,6,304.44,53.31,3,0,2088,8183
BR-78,5,5,177.6,18.56,3,2,5680,8184
BS-78,12,16,732.51,48.46,8,2,2819,8185
BT-78,1,1,100.8,0,1,0,273,8186
BU-78,4,4,131.06,4.36,3,1,2883,8187
BV-78,3,6,112.06,1.66,1,2,2856,8188
BX-78,1,1,33.36,5.56,1,0,2451,8190
BY-78,1,1,0.3,0,0,0,239,8191
BZ-78,4,11,94.26,11.56,2,2,5394,8192
CA-78,4,6,33.32,5.12,3,0,1938,8193
CB-78,5,8,140.56,7.06,5,0,6495,8194
CC-78,2,4,200.46,25.86,2,0,5334,8195
CD-78,8,10,189.73,27.58,5,3,5133,8196
CE-78,38,58,776.46,71.52,24,14,29141,8197
CF-78,17,21,587.55,131.45,13,2,7143,8198
CG-78,13,23,689.79,51.84,11,2,5390,8199
CH-78,27,49,926.73,63.13,13,14,13718,8200
CI-78,16,34,158.77,16.97,11,5,8265,8201
CJ-78,36,55,449.5,48.66,23,12,23404,8202
CK-78,98062,163884,1454543.69,144109.82,58157,39342,82161509,8203
CL-78,60624,100385,928077.85,79550.02,32844,27394,53396655,8204
CM-78,16249,26952,206661.07,15916.33,7737,8374,12848359,8205
CN-78,21006,35140,270658.54,20179.03,10131,10723,16331655,8206
CO-78,21965,34990,301135.67,22300.07,10666,11097,17518413,8207
