grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
EY-23,8,11,1758.54,283.69,8,0,28264,14095
EZ-23,1,1,185.34,65,1,0,5707,14096
FE-23,2,2,418.18,10,2,0,6940,14099
FH-23,3,3,564.72,93.15,3,0,9226,14100
FI-23,3,4,564.56,55.66,3,0,7439,14101
FK-23,2,4,525.46,87.57,2,0,7033,14102
FN-23,1,1,150.3,0,1,0,3568,14103
FQ-23,1,1,205.84,0,0,1,3847,14104
FT-23,1,1,247.8,0,0,1,4430,14105
FV-23,1,1,3.8,0,0,0,3,14106
FW-23,1,1,192.96,32.16,1,0,35,14107
FX-23,9,9,1649.31,279.03,7,0,17272,14108
FY-23,9,12,2088.26,268.4,8,0,26512,14109
GA-23,2,2,638.18,87.58,1,1,7058,14111
GD-23,1,1,290.99,67.15,1,0,6560,14112
BC-22,62,85,13353.7,1212.04,51,8,296335,14113
BG-22,2,2,164.1,10,1,0,30,14116
BH-22,2,3,348.14,0,1,1,7043,14117
BN-22,3,4,581,34.98,2,1,10803,14118
BO-22,1,1,125.55,0,0,1,4507,14119
BQ-22,1,1,100.8,0,0,1,4592,14121
BR-22,2,6,406.64,5,2,0,6245,14122
BS-22,1,2,228.34,10,1,0,3196,14123
BT-22,7,7,1152.34,208.91,6,1,21815,14124
BU-22,1,1,110.8,0,0,1,2711,14125
BV-22,1,1,46.8,0,0,1,2187,14126
BW-22,3,3,218.4,0,1,2,3802,14127
BX-22,1,1,0.3,0,0,0,2921,14128
BY-22,5,6,760.16,45.08,3,2,20131,14129
BZ-22,8,13,1536.96,169.36,6,2,48629,14130
CA-22,7,16,1208.28,84.19,5,2,22563,14131
CC-22,4,4,687.76,39.69,3,1,13954,14133
CD-22,3,5,212.64,35.2,2,1,9114,14134
CE-22,5,6,749.58,37,3,2,14166,14135
CI-22,1,3,182.84,0,0,1,3819,14136
CN-22,1,1,92.54,21.74,1,0,1967,14137
CO-22,3,5,482.23,0,1,2,12373,14138
CQ-22,5,7,892.99,184.35,3,2,14682,14139
CR-22,2,3,352.22,205,2,0,5935,14140
DA-22,4,4,567.43,73.19,3,1,10436,14141
DB-22,1,1,165.41,27.57,1,0,2797,14142
DC-22,1,1,151.11,57.77,1,0,4493,14143
DD-22,1,1,106.38,0,1,0,3847,14144
DG-22,12,20,2024.91,428.61,11,1,43882,14145
DK-22,5,5,704.93,125.89,4,1,14074,14146
DL-22,5,6,415.08,23.5,2,3,10069,14147
DM-22,17,23,2530.56,502.22,17,0,44216,14148
DN-22,4,7,580.95,31.17,3,1,12676,14149
DP-22,2,2,395.14,48,2,0,12754,14151
DQ-22,18,30,2401.66,75.03,3,15,149509,14152
DR-22,12,23,1775.64,81.26,4,8,39564,14153
DS-22,5,11,702.55,52.97,3,2,16430,14154
DX-22,1,2,154.84,2,1,0,3341,14155
DY-22,46,53,7342.52,591.57,36,9,140906,14156
DZ-22,10,27,1830.82,189.25,9,1,30358,14157
EG-22,2,4,371.08,70,1,1,6666,14158
EK-22,1,1,164.34,0,0,1,5717,14159
EO-22,1,1,0.8,0,0,0,129,14160
EQ-22,1,5,148.34,0,0,1,2660,14161
ER-22,4,6,806.17,100.85,3,1,13061,14162
EZ-22,1,1,167.84,15,1,0,3013,14163
FC-22,1,2,150.8,0,1,0,6912,14165
FI-22,1,2,222.39,37.05,1,0,4666,14166
FK-22,1,1,270.36,45.06,1,0,2929,14167
FL-22,1,1,228.3,0,0,1,3472,14168
FN-22,1,1,253.3,0,1,0,39,14169
FQ-22,3,3,689.45,122.46,3,0,9522,14170
FU-22,2,2,333.89,0,1,1,8166,14171
FW-22,6,9,999.01,89.17,3,3,11951,14172
FY-22,1,1,265.92,136.08,1,0,3929,14173
FZ-22,3,9,466.08,70.6,3,0,7369,14174
GA-22,3,5,83.65,2,1,2,7772,14175
GJ-22,1,1,203.76,33.96,1,0,3805,14178
BD-21,6,7,1388.65,206.23,6,0,18459,14179
BE-21,4,12,609.85,44.57,1,2,17568,14180
BG-21,2,2,363.35,75,1,1,5267,14181
BH-21,1,2,210.41,35.07,1,0,4764,14182
BJ-21,4,8,748.62,30,3,0,10351,14183
BL-21,1,1,134.3,0,0,1,5570,14184
BN-21,1,2,16.8,0,0,0,1151,14185
BO-21,1,5,6.3,0,0,1,102,14186
BP-21,1,1,150.8,0,0,1,3115,14187
BQ-21,1,1,192.66,32.11,1,0,3004,14188
BS-21,1,2,136.3,0,0,1,2643,14189
BT-21,3,5,588.75,46.27,2,1,12038,14190
BU-21,4,6,554.04,30.5,2,2,9960,14191
BV-21,2,5,316.6,41.71,2,0,6214,14192
BW-21,7,9,1085.54,79.4,4,2,21015,14193
BY-21,1,1,212.55,0,1,0,2686,14194
CA-21,4,6,392.25,0,1,3,11509,14196
CB-21,1,1,251.76,41.96,1,0,2203,14197
CD-21,1,1,200.8,0,0,1,7949,14198
CE-21,1,1,5.8,0,0,1,82,14199
CH-21,2,2,396.1,66,2,0,4791,14200
CR-21,1,1,198.84,0,0,1,3837,14201
DA-21,3,3,403.15,29.17,3,0,7666,14202
DB-21,3,3,482.79,35.35,2,1,9484,14203
DK-21,1,1,198.96,33.16,1,0,3483,14204
DL-21,1,1,214.01,35.67,1,0,3797,14205
DM-21,12,14,1448.71,100.49,9,3,26117,14206
DN-21,7,9,1058.08,142.86,7,0,19950,14207
DQ-21,5,6,836.23,71.15,3,1,19634,14208
DS-21,1,1,156.84,8,1,0,2689,14209
DY-21,125,172,22254.5,2854.04,114,9,377162,14210
DZ-21,13,18,2331.91,259.82,13,0,41825,14211
EH-21,1,1,270.99,45.15,1,0,1949,14212
EN-21,2,2,228.98,0,1,0,3896,14213
EQ-21,1,4,130.3,0,0,1,2978,14215
ET-21,1,1,153.34,0,0,1,3643,14217
EY-21,1,2,180.36,30.06,1,0,2751,14218
FB-21,1,2,157.01,26.17,1,0,4068,14219
FC-21,4,7,841.26,76.27,3,1,12927,14220
FD-21,5,5,895.53,66.16,5,0,11502,14221
FE-21,4,8,716.45,36.67,4,0,10090,14222
FK-21,2,2,491.68,0,1,1,4568,14224
FL-21,1,1,297.36,49.56,1,0,3308,14225
FV-21,2,2,753.14,525,2,0,3504,14226
FX-21,3,3,870.37,111.68,2,0,14595,14227
FY-21,2,2,327.22,0,1,1,4796,14228
FZ-21,2,3,422.43,10,1,1,8172,14229
GA-21,3,4,644.84,64.16,3,0,11913,14230
GB-21,1,1,165.84,0,0,1,3487,14231
GD-21,3,8,460.68,9.2,1,1,11333,14232
GK-21,1,1,205.63,0,1,0,3514,14235
AJ-20,1,1,6.8,0,0,1,345,14236
AU-20,1,5,13.56,2.26,1,0,683,14238
BD-20,4,10,450.7,0,4,0,9670,14239
BE-20,1,1,52.8,0,0,1,5674,14240
BK-20,9,13,1395.57,108.5,5,4,42051,14241
BL-20,1,1,105.55,0,0,1,3536,14242
BN-20,3,6,476.85,43.12,2,1,8433,14244
BO-20,1,4,222.84,0,1,0,6956,14245
BQ-20,1,1,23.3,20,1,0,18,14246
BR-20,3,4,593.89,26.66,1,2,10453,14247
BS-20,6,6,430,0,4,2,16120,14248
BT-20,1,1,100.3,0,1,0,3238,14249
BU-20,3,11,445.94,0,0,2,11829,14250
BV-20,2,4,352.39,0,0,2,6243,14251
BW-20,3,4,466.23,0,0,3,9914,14252
BX-20,1,2,165.84,0,0,1,5298,14253
BZ-20,1,1,186.31,37.26,1,0,2757,14254
CA-20,4,7,671.57,5,1,3,19428,14255
CB-20,2,2,261.44,25.59,1,1,4045,14256
CC-20,1,2,235.09,25,1,0,3401,14257
CG-20,1,1,200.3,11,1,0,2140,14258
CR-20,1,1,151.61,25.27,1,0,3399,14260
CS-20,2,2,281.22,64.46,2,0,6463,14261
DA-20,3,3,221.48,12,3,0,7348,14262
DB-20,1,1,120.3,0,1,0,3143,14263
DE-20,1,1,134,0.37,1,0,117,14264
DF-20,2,3,361.95,60.31,2,0,8228,14265
DH-20,1,2,154.34,0,0,1,3672,14266
DI-20,1,1,79.8,0,0,1,2318,14267
DK-20,1,1,149.1,29.8,1,0,2211,14268
DN-20,1,1,143.75,23.95,1,0,2589,14270
DP-20,2,3,332.33,75.23,1,0,4400,14271
DT-20,1,1,140.3,20,1,0,2331,14272
DY-20,1,2,155.74,0,0,1,3510,14273
DZ-20,2,2,298.31,29.67,2,0,5135,14274
ET-20,4,4,938.33,124.59,4,0,13636,14277
EW-20,1,1,200.8,0,1,0,4141,14278
EX-20,1,1,185.84,180,1,0,4240,14279
EY-20,2,2,443.21,82.61,2,0,8684,14280
FC-20,2,3,445.26,44.16,1,1,7934,14281
FH-20,1,1,207.92,41.58,1,0,3910,14283
FI-20,1,1,176.38,15,1,0,3267,14284
FJ-20,1,1,207.34,0,1,0,4697,14285
FK-20,10,16,1897.77,199.11,9,0,28191,14286
FO-20,1,1,186.34,0,1,0,2951,14287
FR-20,9,11,2155.3,243.98,9,0,36978,14288
FU-20,1,1,225.8,50,1,0,2318,14289
FW-20,1,2,213.84,0,0,1,3058,14290
FX-20,1,3,484.49,96.9,1,0,3399,14291
FY-20,6,11,1181.19,61.77,4,2,24849,14292
GA-20,3,3,608.06,10,3,0,5966,14293
GF-20,12,13,2248.28,111.11,10,2,37243,14294
GJ-20,1,2,310.84,0,1,0,3786,14295
GK-20,3,3,552.02,35.08,3,0,9001,14296
GP-20,1,1,211.05,0,0,1,3128,14297
BC-19,1,1,250.3,0,1,0,69,14299
BE-19,3,3,508.93,34.16,2,1,10678,14300
BH-19,2,2,227.1,0,0,1,7691,14301
BK-19,17,23,3490.92,239.13,10,6,59041,14302
BN-19,2,3,455.95,33.27,2,0,8455,14303
BO-19,1,1,36.84,0,0,0,4070,14304
BP-19,2,2,261.64,0,1,0,7325,14305
BQ-19,1,1,176.3,0,0,1,5060,14306
BR-19,2,3,332.71,38.57,2,0,5880,14307
BS-19,1,1,100.8,0,0,1,3501,14308
BT-19,1,1,199.84,0,1,0,4732,14309
BV-19,4,5,700.28,40,3,0,19507,14311
BW-19,2,2,377.89,0,1,1,10007,14312
BY-19,2,3,419.18,22,2,0,8192,14313
CC-19,3,4,473.69,30,2,1,12142,14314
CH-19,3,4,362.58,50.14,2,1,9538,14315
CN-19,1,1,243.34,0,0,1,3485,14316
CO-19,2,4,183.14,0,1,1,4447,14317
DB-19,2,2,281.01,26.66,2,0,5958,14319
DC-19,1,1,204.96,34.16,1,0,3567,14320
DH-19,1,1,213.34,15,1,0,5480,14322
DI-19,1,1,183.34,25,1,0,3033,14323
DJ-19,1,1,102.84,0,0,1,2311,14324
DK-19,1,2,104.8,25,1,0,2695,14325
DO-19,3,3,472.04,74.6,3,0,10608,14326
DP-19,11,14,1311.5,150.7,9,2,26075,14327
DQ-19,1,1,165.34,27,1,0,2326,14328
DS-19,4,6,546.09,146.76,3,0,12438,14329
DZ-19,1,1,125.3,0,1,0,48,14330
EB-19,25,28,4085.75,416.35,20,4,74377,14331
EE-19,2,2,362.8,41.16,2,0,6003,14332
EP-19,1,2,183.41,30.57,1,0,3087,14333
ET-19,1,1,174.99,29.15,1,0,4698,14334
EV-19,1,1,80.3,0,1,0,37,14335
EX-19,1,1,180.84,15,1,0,3019,14336
EY-19,1,3,247.52,25,1,0,73,14337
FE-19,1,4,71.8,0,0,1,2198,14338
FI-19,1,1,197.3,0,0,1,3466,14339
FR-19,8,11,2144.77,304.51,7,1,28428,14340
FY-19,7,8,991.16,20,5,1,20491,14341
GC-19,1,2,131.3,0,0,1,4389,14343
GF-19,2,2,213.1,0,1,1,8500,14345
GG-19,10,11,1842.86,217.61,10,0,42634,14346
GH-19,1,1,125.84,0,0,1,2811,14347
GI-19,2,3,424.7,33.27,2,0,7344,14348
GJ-19,2,2,538.35,89.71,2,0,8022,14349
GK-19,2,2,502.53,140.85,2,0,9133,14350
GN-19,1,1,250.8,0,0,1,3569,14351
GP-19,4,5,887.74,70,2,2,17926,14352
T-18,1,1,17.8,0,0,1,1323,14353
BF-18,1,1,117.36,19.56,1,0,2319,14354
BG-18,1,1,187.01,31.17,1,0,3185,14355
BI-18,1,1,100.8,0,0,1,3253,14356
BJ-18,1,1,210.8,0,1,0,4308,14357
BP-18,2,2,468.68,10,1,1,8844,14358
BS-18,1,1,203.59,5,1,0,4068,14359
BT-18,1,1,234.84,0,0,1,5704,14360
BV-18,5,5,632.26,10.01,2,3,10350,14361
BW-18,2,2,378.93,0,0,2,7195,14362
BX-18,2,2,352.85,40,2,0,5001,14363
BZ-18,1,1,100.8,0,0,1,2686,14364
CB-18,3,3,374.98,0,2,0,10479,14365
CH-18,1,3,120.35,20.05,1,0,2286,14366
CJ-18,1,1,280.01,46.67,1,0,2532,14367
CO-18,1,1,3.3,0,0,1,22,14369
CW-18,1,1,26.16,4.36,1,0,1566,14370
DA-18,1,2,198.34,20,1,0,4318,14371
DB-18,1,1,14.8,0,0,1,1009,14372
DC-18,1,3,183.5,36.7,1,0,2931,14373
DE-18,2,4,420.25,75.57,2,0,9591,14374
DF-18,3,5,260.24,17.51,2,1,5338,14375
DI-18,1,1,213.39,35.55,1,0,2827,14376
DJ-18,2,4,133.49,0,0,2,6246,14377
DK-18,4,5,723.39,77.03,3,1,13161,14378
DL-18,3,10,497.37,51.85,3,0,8887,14379
DM-18,5,5,669.16,100.84,3,1,11324,14380
DN-18,4,7,668.01,92.27,4,0,10037,14381
DO-18,4,4,529.37,20,1,3,10962,14382
DP-18,1,1,100.3,0,0,1,1415,14383
DQ-18,2,2,252.68,0,1,1,6053,14384
DS-18,1,2,186.34,0,0,1,3920,14385
DT-18,4,4,613.53,52.25,3,0,6637,14386
DV-18,4,7,595.33,35.05,1,3,14552,14387
DZ-18,4,7,560.36,37.5,2,1,10325,14389
EA-18,8,12,1059.53,124.47,7,0,16702,14390
ED-18,4,4,702.11,113.37,4,0,5636,14391
EE-18,1,1,0.31,0,0,1,3151,14392
EN-18,1,2,102.84,10,1,0,2449,14393
EY-18,1,1,22.8,0,0,1,2129,14396
FI-18,1,1,200.3,0,0,1,2613,14397
FM-18,1,1,240.36,40.06,1,0,1586,14399
FN-18,3,4,471.68,157.15,3,0,10679,14400
FW-18,1,1,160.3,0,0,1,2517,14401
FY-18,2,3,572.83,67.15,2,0,6287,14402
GA-18,2,3,397.76,26.16,1,1,8736,14403
GC-18,1,2,190.3,0,1,0,1781,14404
GE-18,2,2,421.68,30,2,0,6890,14405
GF-18,2,4,344.18,60,1,1,9246,14406
GG-18,3,3,305.68,35,1,0,3184,14407
GH-18,1,1,247.61,41.27,1,0,3502,14408
GI-18,2,2,560.65,60.05,2,0,76,14409
GJ-18,1,1,212.09,0,0,1,3137,14410
GK-18,1,1,263.14,0,0,1,3873,14411
GM-18,1,1,209.84,0,1,0,3571,14412
GX-18,1,2,275.3,25,1,0,1509,14413
HB-18,1,1,300.96,50.16,1,0,3356,14414
BB-17,1,5,10.8,0,0,1,2786,14415
BS-17,2,2,406.93,0,1,1,10533,14418
BU-17,3,4,548.19,25,2,1,9539,14420
BW-17,3,8,467.98,0,0,3,13326,14421
CA-17,1,1,168.06,28.01,1,0,2322,14422
CB-17,2,4,274.04,17.4,1,1,5082,14423
CC-17,2,3,396.35,31.17,1,1,6337,14424
CM-17,1,1,215.8,0,0,1,7399,14425
CN-17,1,2,116.59,0,0,1,3828,14426
DA-17,1,2,226,45.2,1,0,2460,14427
DB-17,1,6,142.34,53,1,0,2662,14428
DD-17,1,1,171.96,28.66,1,0,3159,14429
DE-17,2,2,284.2,18.06,1,1,6665,14430
DF-17,7,7,1126.44,98.14,5,2,19371,14431
DG-17,1,1,203.38,20,1,0,4378,14432
DH-17,4,8,564.56,45.24,1,3,13004,14433
DK-17,4,5,446.28,0,0,4,13037,14434
DL-17,2,2,339.1,50,2,0,7456,14435
DM-17,2,4,344.18,51.58,2,0,7264,14436
DN-17,4,6,471.8,33.56,2,2,7353,14437
DO-17,14,24,2126.34,342.54,11,2,40153,14438
DP-17,1,2,130.3,0,1,0,2124,14439
DT-17,2,2,268.18,30,2,0,6790,14441
DU-17,1,1,175.84,0,1,0,3303,14442
DV-17,2,2,222.64,0,0,2,12412,14443
DX-17,2,2,376.15,35.47,2,0,5334,14444
DY-17,1,2,206.81,34.47,1,0,4177,14445
EA-17,1,4,129.36,21.56,1,0,3592,14446
EB-17,1,1,50.8,0,0,1,279,14447
EC-17,1,1,172.61,28.77,1,0,2472,14448
EI-17,2,4,351.14,30,2,0,6540,14449
EJ-17,1,2,237.76,39.63,1,0,4245,14450
EM-17,1,1,149.75,24.95,1,0,5415,14451
EN-17,1,5,185.3,0,0,0,34,14452
EO-17,6,6,762.18,42.76,5,0,16722,14453
EX-17,2,2,331.14,0,2,0,3941,14455
EZ-17,4,5,474.2,23,1,0,3792,14456
FA-17,1,1,171.3,10,1,0,198,14457
FB-17,1,1,186.99,31.15,1,0,3906,14458
FL-17,1,4,0.3,0,0,0,3326,14459
FO-17,1,1,150.3,0,1,0,25,14461
FT-17,1,1,216.34,0,0,1,3603,14462
FX-17,2,2,452.95,41.27,2,0,6363,14463
FY-17,1,1,152.87,35.28,1,0,4200,14464
GA-17,1,1,295.87,68.28,1,0,4372,14465
GC-17,1,2,130.3,0,1,0,884,14467
GF-17,2,4,220.65,215.05,1,1,185,14469
GG-17,3,3,683,64.06,3,0,7698,14470
GH-17,1,1,240.96,40.16,1,0,6074,14471
GI-17,4,7,730.06,76.57,3,1,5780,14472
GM-17,2,4,926.43,185.29,2,0,6124,14473
GN-17,1,2,266.34,0,0,1,8877,14474
GP-17,1,1,240.3,40,1,0,4044,14475
GR-17,1,1,220.8,0,1,0,3876,14476
GU-17,2,3,279.16,30,1,0,6595,14477
HB-17,1,1,151.88,20,1,0,3753,14479
AC-16,2,2,37.85,7.75,2,0,2644,14480
BB-16,1,1,238.34,0,0,0,4620,14481
BK-16,1,1,116.05,0,1,0,2260,14482
BS-16,2,2,335.3,20,1,1,12475,14483
BU-16,3,5,324.69,10,3,0,9644,14484
BX-16,3,5,315.45,0,0,3,9504,14485
BY-16,1,2,146.3,0,0,1,2411,14486
BZ-16,3,4,441.94,0,1,2,10907,14487
CB-16,1,1,145.8,0,1,0,3531,14488
CD-16,1,1,278.84,25,1,0,3998,14489
CE-16,1,4,232.8,0,0,1,3758,14490
CF-16,2,3,288.21,32.32,2,0,5825,14491
CH-16,1,1,101.8,0,0,1,4327,14492
CN-16,1,1,131.74,30.4,1,0,3106,14493
DA-16,14,19,1688.37,184.01,12,2,36833,14494
DC-16,4,5,659.53,11,2,2,14575,14495
DD-16,3,3,446.45,52.51,3,0,10232,14496
DE-16,4,6,652.03,145.25,4,0,12789,14497
DH-16,3,5,411.14,43.2,2,1,12645,14498
DI-16,2,2,299.48,38.3,1,1,7237,14499
DJ-16,2,2,270.64,10,2,0,5841,14500
DK-16,3,3,476.94,50,2,0,8800,14501
DL-16,7,7,1014.96,209.7,6,1,20380,14502
DM-16,16,17,1481.96,355.34,8,3,32905,14503
DN-16,10,18,1478.67,106.37,5,5,19846,14504
DO-16,5,7,642.9,107.12,4,1,14332,14505
DQ-16,2,3,279.09,19.45,1,1,8043,14507
DR-16,1,1,140.34,0,0,1,2383,14508
DT-16,1,1,130.3,0,1,0,2912,14509
DU-16,1,1,128.34,12,1,0,4143,14510
DY-16,1,1,205.84,0,1,0,3652,14511
DZ-16,1,2,100.3,0,1,0,3108,14512
EB-16,2,3,379.43,37.25,1,1,6693,14514
EG-16,2,7,404.76,74.58,2,0,6320,14515
EI-16,1,1,182.79,30.45,1,0,2639,14517
EM-16,2,4,387.14,20,1,1,4027,14519
EX-16,1,1,110.3,10,1,0,3139,14523
FG-16,1,2,0.31,0,0,1,4095,14524
FJ-16,2,2,6.6,0,0,1,19,14525
FK-16,3,3,624.49,65.05,3,0,12224,14526
FL-16,3,3,530.9,45,3,0,9752,14527
FM-16,1,1,243.84,10,1,0,4006,14528
FU-16,1,1,321.49,74.19,1,0,10752,14529
FV-16,2,2,486.63,80.95,1,1,8033,14530
FX-16,1,1,190.3,0,0,1,4143,14531
GB-16,1,1,269.05,20,1,0,3711,14532
GE-16,1,1,162.84,0,1,0,6514,14533
GH-16,3,4,708.81,101.41,3,0,7307,14535
GM-16,2,2,230.6,0,1,1,95,14536
GN-16,1,1,462.59,106.75,1,0,4156,14537
GO-16,1,1,257.3,51.46,1,0,3619,14538
GQ-16,2,2,413.76,90.41,2,0,5484,14539
GR-16,2,2,472.5,45.36,1,1,7265,14540
GT-16,3,3,510.15,25.17,2,1,9188,14542
GU-16,4,4,889.49,72,3,1,16060,14543
GW-16,1,1,335.84,50,1,0,3483,14544
GX-16,1,1,227.39,45.48,1,0,3852,14545
HA-16,2,2,428.99,79.85,2,0,8033,14546
HB-16,2,5,344.76,30.16,1,0,11740,14547
BQ-15,1,1,95.59,0.2,1,0,3160,14548
BR-15,1,1,252.84,10,1,0,3027,14549
BS-15,1,2,185.05,15,1,0,2929,14550
BU-15,1,1,230.8,0,0,1,2445,14552
BV-15,3,3,607.94,55,3,0,10776,14553
BW-15,4,7,545.69,43.7,4,0,11858,14554
BX-15,1,1,138.24,31.9,1,0,2663,14555
CD-15,1,2,106.09,0,0,0,3431,14557
CF-15,1,2,277.56,46.26,1,0,4500,14558
CG-15,2,4,480,43.65,1,0,68,14559
DA-15,6,12,600.52,30.1,4,2,14262,14560
DB-15,5,5,537.17,24.05,3,1,10586,14561
DC-15,2,2,402.14,25,2,0,7699,14562
DE-15,1,1,176.64,10.8,1,0,2148,14563
DF-15,3,4,483.38,60.9,3,0,6284,14564
DI-15,6,10,733.35,10,2,3,24201,14565
DJ-15,1,2,93.84,0,0,1,3267,14566
DL-15,11,12,1749.25,194.87,8,3,36049,14567
DM-15,1,3,277.61,46.27,1,0,5316,14568
DN-15,3,5,529.74,66.26,3,0,10512,14569
DO-15,2,2,294.99,84.85,2,0,7918,14570
DP-15,1,1,157.84,15,1,0,1598,14571
DQ-15,3,4,265.02,0,0,3,10874,14572
DR-15,3,3,468.92,54.44,3,0,9560,14573
DS-15,1,1,180.34,60,1,0,5690,14574
DT-15,1,1,201.84,0,0,1,5244,14575
DU-15,1,1,180.84,25,1,0,2555,14576
DX-15,1,1,182.88,20.08,1,0,2796,14577
DY-15,2,3,250.6,0,0,2,7574,14578
EB-15,4,4,705.66,85.3,4,0,11882,14579
EE-15,1,1,338.88,0,0,1,5415,14580
EG-15,1,5,181.61,30.27,1,0,2287,14581
EN-15,2,2,459.57,63.85,2,0,6436,14582
EO-15,1,1,110.8,0,0,1,3327,14583
EP-15,1,1,243.34,30,1,0,5044,14584
EW-15,1,1,221.8,0,0,0,6036,14585
FC-15,1,1,219.14,43.8,1,0,2559,14587
FH-15,2,2,300.65,50.05,1,1,3782,14588
FJ-15,1,5,209.84,0,1,0,4149,14589
FL-15,2,5,530.83,49.15,1,1,10316,14590
FM-15,1,2,197.55,0,1,0,4279,14591
FN-15,2,2,446.68,0,2,0,7430,14592
FS-15,1,1,243.84,20,1,0,4907,14594
FV-15,1,1,357.88,71.58,1,0,1853,14595
FW-15,25,30,5322.84,793.79,22,1,93228,14596
FX-15,7,12,1168.63,67.12,4,3,19607,14597
FY-15,1,2,322.29,53.7,1,0,7517,14598
GA-15,1,2,167.59,0,1,0,3484,14599
GB-15,1,4,201.3,0,0,1,4494,14600
GC-15,1,1,247.55,0,0,1,5391,14601
GE-15,1,1,241.8,80,1,0,6113,14603
GF-15,2,2,281.14,0,0,2,3256,14604
GG-15,2,2,242.44,59.8,2,0,4120,14605
GJ-15,1,1,210.84,30,1,0,3023,14606
GK-15,2,3,320.22,30,1,1,13912,14607
GM-15,2,2,600.18,45,2,0,11859,14608
GN-15,1,1,222.59,0,1,0,3287,14609
GP-15,1,1,290.8,20,1,0,3730,14610
GQ-15,3,3,732.26,87.32,3,0,12942,14611
GS-15,1,2,325.84,40,1,0,3234,14612
GU-15,8,14,2057.33,116.27,7,0,32602,14613
GX-15,4,4,567.34,94.39,3,1,21699,14614
GY-15,8,11,1622.12,285.9,6,2,28478,14615
GZ-15,8,14,1953.64,180.08,6,1,33159,14616
HB-15,1,4,212.45,35.4,1,0,4575,14617
AX-14,1,1,127.3,0,0,1,4065,14618
BQ-14,2,2,289.85,0,0,2,8225,14619
BS-14,1,3,180.34,0,1,0,3019,14620
BU-14,1,1,147.84,5,1,0,2188,14621
BV-14,1,1,150.05,0,1,0,2329,14622
BW-14,2,5,316.64,0,1,1,7446,14623
BX-14,3,7,318.09,0.15,1,2,5892,14624
CB-14,1,1,220.8,0,0,1,3425,14625
CD-14,1,1,16.34,0,0,1,3581,14626
CH-14,1,1,150.3,0,1,0,2833,14629
CN-14,1,3,200.8,0,0,1,2759,14630
DA-14,2,3,336.14,18,1,1,5411,14631
DB-14,7,9,978.45,86.07,5,2,26753,14632
DC-14,1,1,174.35,29.05,1,0,28,14633
DE-14,3,5,579.98,158,2,1,11995,14634
DF-14,4,4,499.24,120,2,2,8715,14635
DG-14,6,12,967.28,203.28,4,2,22699,14636
DH-14,1,1,141.84,0,0,1,2659,14637
DI-14,5,5,750.69,102.65,3,2,13846,14638
DL-14,1,1,84.84,0,0,1,3261,14639
DO-14,2,2,251.99,19.85,2,0,6124,14640
DP-14,7,7,1285.42,186.08,5,2,28286,14641
DQ-14,2,5,366.72,40.08,1,1,7826,14642
DR-14,2,6,286.59,31.45,2,0,9100,14643
DT-14,2,2,358.93,0,0,2,9836,14644
DW-14,1,1,244.59,40.75,1,0,3652,14645
EA-14,3,5,489.13,40.65,1,2,11262,14646
EB-14,2,3,359.89,20,1,1,6457,14647
EF-14,3,5,406.98,0,1,1,9448,14648
EG-14,1,1,142.61,23.77,1,0,3331,14649
EV-14,2,2,501.14,45,2,0,10163,14651
EW-14,3,3,239.44,10,2,0,4436,14652
FC-14,1,1,220.3,0,0,1,819,14653
FK-14,6,8,1324.38,65,5,1,20067,14656
FL-14,5,6,777.12,48,4,0,11487,14657
FN-14,1,1,259.34,25,1,0,3846,14659
FO-14,1,1,58.46,58.16,0,0,4255,14660
FS-14,2,2,457.9,50.05,1,1,7960,14661
FW-14,26,35,5915.13,429.48,21,4,101149,14663
FX-14,1,1,231.34,0,1,0,4709,14664
GA-14,1,1,303.41,50.57,1,0,3460,14665
GG-14,2,2,521.68,35,2,0,5998,14666
GI-14,1,1,321.34,30,1,0,4117,14667
GK-14,1,1,205.3,15,1,0,4663,14668
GM-14,1,1,282.99,47.15,1,0,3724,14669
GN-14,1,1,296.34,20,1,0,3821,14670
GO-14,1,2,267.3,10,1,0,71,14671
GS-14,1,2,252.36,42.06,1,0,91,14672
GU-14,1,1,200.8,0,1,0,4467,14673
GZ-14,3,4,729.76,112.82,2,1,21303,14674
HA-14,1,1,50.3,0,0,1,1545,14675
G-13,1,1,24.36,4.06,1,0,1611,14677
W-13,1,1,264.96,44.16,1,0,0,14678
AX-13,2,6,396.14,0,0,2,11043,14679
BO-13,2,2,318.1,40,2,0,3078,14680
BP-13,3,5,579.89,80.7,3,0,6558,14681
BS-13,1,2,144.09,0,0,1,5319,14682
BT-13,3,8,534.36,41.42,3,0,10190,14683
BU-13,2,3,348.4,0.01,2,0,5749,14684
BW-13,3,3,623.73,0,1,2,11624,14685
CA-13,1,1,222.59,25,1,0,3572,14686
CD-13,1,1,218.84,0,1,0,3342,14687
CF-13,1,1,105.09,0,0,1,2840,14688
CG-13,1,1,180.3,0,0,1,4259,14689
CZ-13,2,2,457.23,91.55,2,0,9062,14690
DA-13,4,4,754.78,55,3,1,15829,14691
DB-13,5,11,972.66,37,3,2,15516,14692
DC-13,4,5,602.29,37.05,2,1,12421,14693
DD-13,3,3,474.83,29.35,1,2,10114,14694
